filename,width,height,aspect_ratio,file_size_kb,error
08.VBHN-BNV_page_29.png,1654.0,2339.0,0.7071398033347585,521.5712890625,
08.VBHN-BNV_page_3.png,1654.0,2339.0,0.7071398033347585,497.9931640625,
08.VBHN-BNV_page_30.png,1654.0,2339.0,0.7071398033347585,309.4296875,
08.VBHN-BNV_page_31.png,1654.0,2339.0,0.7071398033347585,130.884765625,
08.VBHN-BNV_page_32.png,1654.0,2339.0,0.7071398033347585,269.2373046875,
08.VBHN-BNV_page_33.png,1654.0,2339.0,0.7071398033347585,292.28515625,
08.VBHN-BNV_page_34.png,1654.0,2339.0,0.7071398033347585,222.2783203125,
08.VBHN-BNV_page_35.png,1654.0,2339.0,0.7071398033347585,312.173828125,
08.VBHN-BNV_page_36.png,1654.0,2339.0,0.7071398033347585,335.580078125,
08.VBHN-BNV_page_37.png,1654.0,2339.0,0.7071398033347585,287.5966796875,
08.VBHN-BNV_page_38.png,1654.0,2339.0,0.7071398033347585,265.203125,
08.VBHN-BNV_page_39.png,1654.0,2339.0,0.7071398033347585,314.869140625,
08.VBHN-BNV_page_4.png,1654.0,2339.0,0.7071398033347585,558.349609375,
08.VBHN-BNV_page_40.png,1654.0,2339.0,0.7071398033347585,221.162109375,
08.VBHN-BNV_page_41.png,1654.0,2339.0,0.7071398033347585,277.671875,
08.VBHN-BNV_page_42.png,1654.0,2339.0,0.7071398033347585,268.5595703125,
08.VBHN-BNV_page_5.png,1654.0,2339.0,0.7071398033347585,593.6796875,
08.VBHN-BNV_page_6.png,1654.0,2339.0,0.7071398033347585,504.9677734375,
08.VBHN-BNV_page_7.png,1654.0,2339.0,0.7071398033347585,530.8798828125,
08.VBHN-BNV_page_8.png,1654.0,2339.0,0.7071398033347585,544.8359375,
08.VBHN-BNV_page_9.png,1654.0,2339.0,0.7071398033347585,533.4716796875,
136.2026_page_1.png,1700.0,2200.0,0.7727272727272727,207.9482421875,
136.2026_page_2.png,1700.0,2200.0,0.7727272727272727,172.2060546875,
136.2026_page_3.png,1700.0,2200.0,0.7727272727272727,78.9453125,
136.2026_page_4.png,1700.0,2200.0,0.7727272727272727,107.6083984375,
136.2026_page_5.png,1700.0,2200.0,0.7727272727272727,172.5654296875,
136.2026_page_6.png,1700.0,2200.0,0.7727272727272727,91.1669921875,
138.2026_page_1.png,1700.0,2200.0,0.7727272727272727,152.541015625,
138.2026_page_10.png,1700.0,2200.0,0.7727272727272727,159.47265625,
138.2026_page_11.png,1700.0,2200.0,0.7727272727272727,158.2138671875,
138.2026_page_12.png,1700.0,2200.0,0.7727272727272727,156.732421875,
138.2026_page_13.png,1700.0,2200.0,0.7727272727272727,138.2158203125,
138.2026_page_14.png,1700.0,2200.0,0.7727272727272727,143.318359375,
138.2026_page_15.png,1700.0,2200.0,0.7727272727272727,110.7080078125,
138.2026_page_16.png,1700.0,2200.0,0.7727272727272727,147.4404296875,
138.2026_page_17.png,1700.0,2200.0,0.7727272727272727,148.564453125,
138.2026_page_18.png,1700.0,2200.0,0.7727272727272727,113.7705078125,
138.2026_page_19.png,1700.0,2200.0,0.7727272727272727,142.232421875,
138.2026_page_2.png,1700.0,2200.0,0.7727272727272727,172.935546875,
138.2026_page_20.png,1700.0,2200.0,0.7727272727272727,144.578125,
138.2026_page_21.png,1700.0,2200.0,0.7727272727272727,137.1962890625,
138.2026_page_22.png,1700.0,2200.0,0.7727272727272727,163.3564453125,
138.2026_page_23.png,1700.0,2200.0,0.7727272727272727,132.3017578125,
138.2026_page_24.png,1700.0,2200.0,0.7727272727272727,150.3857421875,
138.2026_page_25.png,1700.0,2200.0,0.7727272727272727,138.7265625,
138.2026_page_26.png,1700.0,2200.0,0.7727272727272727,152.9287109375,
138.2026_page_27.png,1700.0,2200.0,0.7727272727272727,144.6806640625,
138.2026_page_28.png,1700.0,2200.0,0.7727272727272727,162.8955078125,
138.2026_page_29.png,1700.0,2200.0,0.7727272727272727,166.8984375,
138.2026_page_3.png,1700.0,2200.0,0.7727272727272727,143.541015625,
138.2026_page_30.png,1700.0,2200.0,0.7727272727272727,151.5283203125,
138.2026_page_31.png,1700.0,2200.0,0.7727272727272727,143.771484375,
138.2026_page_32.png,1700.0,2200.0,0.7727272727272727,81.3974609375,
138.2026_page_33.png,1700.0,2200.0,0.7727272727272727,155.69921875,
138.2026_page_34.png,1700.0,2200.0,0.7727272727272727,130.412109375,
138.2026_page_35.png,1700.0,2200.0,0.7727272727272727,64.046875,
138.2026_page_36.png,1700.0,2200.0,0.7727272727272727,80.9453125,
138.2026_page_37.png,1700.0,2200.0,0.7727272727272727,86.451171875,
138.2026_page_38.png,1700.0,2200.0,0.7727272727272727,106.255859375,
138.2026_page_39.png,1700.0,2200.0,0.7727272727272727,121.45703125,
138.2026_page_4.png,1700.0,2200.0,0.7727272727272727,166.875,
138.2026_page_40.png,1700.0,2200.0,0.7727272727272727,126.7763671875,
138.2026_page_41.png,1700.0,2200.0,0.7727272727272727,73.8056640625,
138.2026_page_42.png,1700.0,2200.0,0.7727272727272727,94.107421875,
138.2026_page_43.png,1700.0,2200.0,0.7727272727272727,56.744140625,
138.2026_page_44.png,1700.0,2200.0,0.7727272727272727,69.515625,
138.2026_page_45.png,1700.0,2200.0,0.7727272727272727,102.94921875,
138.2026_page_46.png,1700.0,2200.0,0.7727272727272727,67.7001953125,
138.2026_page_47.png,1700.0,2200.0,0.7727272727272727,85.205078125,
138.2026_page_48.png,1700.0,2200.0,0.7727272727272727,83.75390625,
138.2026_page_49.png,1700.0,2200.0,0.7727272727272727,98.3828125,
138.2026_page_5.png,1700.0,2200.0,0.7727272727272727,149.09375,
138.2026_page_50.png,1700.0,2200.0,0.7727272727272727,56.7470703125,
138.2026_page_51.png,1700.0,2200.0,0.7727272727272727,120.46875,
138.2026_page_52.png,1700.0,2200.0,0.7727272727272727,118.6533203125,
138.2026_page_53.png,1700.0,2200.0,0.7727272727272727,80.345703125,
138.2026_page_54.png,1700.0,2200.0,0.7727272727272727,122.9482421875,
138.2026_page_55.png,1700.0,2200.0,0.7727272727272727,40.59375,
138.2026_page_56.png,1700.0,2200.0,0.7727272727272727,52.3310546875,
138.2026_page_57.png,1700.0,2200.0,0.7727272727272727,90.5107421875,
138.2026_page_58.png,1700.0,2200.0,0.7727272727272727,64.8173828125,
138.2026_page_6.png,1700.0,2200.0,0.7727272727272727,150.5009765625,
138.2026_page_7.png,1700.0,2200.0,0.7727272727272727,154.923828125,
138.2026_page_8.png,1700.0,2200.0,0.7727272727272727,174.0400390625,
138.2026_page_9.png,1700.0,2200.0,0.7727272727272727,146.0625,
139.2026_page_1.png,1700.0,2200.0,0.7727272727272727,148.3525390625,
139.2026_page_2.png,1700.0,2200.0,0.7727272727272727,116.48046875,
139.2026_page_3.png,1700.0,2200.0,0.7727272727272727,132.765625,
139.2026_page_4.png,1700.0,2200.0,0.7727272727272727,138.5322265625,
139.2026_page_5.png,1700.0,2200.0,0.7727272727272727,73.146484375,
140.2026_page_1.png,1700.0,2200.0,0.7727272727272727,136.001953125,
140.2026_page_10.png,1700.0,2200.0,0.7727272727272727,157.3056640625,
140.2026_page_11.png,1700.0,2200.0,0.7727272727272727,71.849609375,
140.2026_page_12.png,1700.0,2200.0,0.7727272727272727,103.6552734375,
140.2026_page_13.png,1700.0,2200.0,0.7727272727272727,65.853515625,
140.2026_page_14.png,1700.0,2200.0,0.7727272727272727,84.0556640625,
140.2026_page_15.png,1700.0,2200.0,0.7727272727272727,98.2568359375,
140.2026_page_16.png,1700.0,2200.0,0.7727272727272727,70.9833984375,
140.2026_page_17.png,1700.0,2200.0,0.7727272727272727,78.5615234375,
140.2026_page_18.png,1700.0,2200.0,0.7727272727272727,72.2724609375,
140.2026_page_19.png,1700.0,2200.0,0.7727272727272727,57.654296875,
140.2026_page_2.png,1700.0,2200.0,0.7727272727272727,139.7216796875,
140.2026_page_20.png,1700.0,2200.0,0.7727272727272727,121.7314453125,
140.2026_page_21.png,1700.0,2200.0,0.7727272727272727,82.4169921875,
140.2026_page_22.png,1700.0,2200.0,0.7727272727272727,81.5908203125,
140.2026_page_23.png,1700.0,2200.0,0.7727272727272727,75.142578125,
140.2026_page_24.png,1700.0,2200.0,0.7727272727272727,72.220703125,
140.2026_page_25.png,1700.0,2200.0,0.7727272727272727,69.3056640625,
140.2026_page_26.png,1700.0,2200.0,0.7727272727272727,69.91015625,
140.2026_page_3.png,1700.0,2200.0,0.7727272727272727,147.701171875,
140.2026_page_4.png,1700.0,2200.0,0.7727272727272727,142.951171875,
140.2026_page_5.png,1700.0,2200.0,0.7727272727272727,137.3671875,
140.2026_page_6.png,1700.0,2200.0,0.7727272727272727,128.0146484375,
140.2026_page_7.png,1700.0,2200.0,0.7727272727272727,150.44140625,
140.2026_page_8.png,1700.0,2200.0,0.7727272727272727,140.0859375,
140.2026_page_9.png,1700.0,2200.0,0.7727272727272727,167.1875,
154be910-479d-11f1-8335-35869a31562f_page_1.png,1653.0,2339.0,0.7067122702009405,2063.8505859375,
154be910-479d-11f1-8335-35869a31562f_page_2.png,1653.0,2339.0,0.7067122702009405,2230.4736328125,
154be910-479d-11f1-8335-35869a31562f_page_3.png,1653.0,2339.0,0.7067122702009405,1502.9287109375,
154be910-479d-11f1-8335-35869a31562f_page_4.png,1653.0,2339.0,0.7067122702009405,1426.4091796875,
154be910-479d-11f1-8335-35869a31562f_page_5.png,1653.0,2339.0,0.7067122702009405,1545.017578125,
154be910-479d-11f1-8335-35869a31562f_page_6.png,1653.0,2339.0,0.7067122702009405,1348.9677734375,
1628_QD_QD_2026_page_1.png,1653.0,2339.0,0.7067122702009405,2382.1865234375,
1628_QD_QD_2026_page_2.png,1653.0,2339.0,0.7067122702009405,1542.05078125,
1837_QD-UBND_page_1.png,1654.0,2339.0,0.7071398033347585,442.9794921875,
1837_QD-UBND_page_2.png,1654.0,2339.0,0.7071398033347585,207.6396484375,
18_2026_QD-UBND_20042026-signed_01_page_1.png,1654.0,2339.0,0.7071398033347585,369.4833984375,
18_2026_QD-UBND_20042026-signed_01_page_2.png,1654.0,2339.0,0.7071398033347585,356.46484375,
18_2026_QD-UBND_20042026-signed_01_page_3.png,1654.0,2339.0,0.7071398033347585,408.3720703125,
18_2026_QD-UBND_20042026-signed_01_page_4.png,1654.0,2339.0,0.7071398033347585,419.962890625,
18_2026_QD-UBND_20042026-signed_01_page_5.png,1654.0,2339.0,0.7071398033347585,464.0009765625,
18_2026_QD-UBND_20042026-signed_01_page_6.png,1654.0,2339.0,0.7071398033347585,304.8466796875,
19.2026.QĐ-UBND_page_1.png,1654.0,2339.0,0.7071398033347585,414.3134765625,
19.2026.QĐ-UBND_page_10.png,1654.0,2339.0,0.7071398033347585,394.591796875,
19.2026.QĐ-UBND_page_11.png,1654.0,2339.0,0.7071398033347585,373.5693359375,
19.2026.QĐ-UBND_page_12.png,1654.0,2339.0,0.7071398033347585,384.3876953125,
19.2026.QĐ-UBND_page_13.png,1654.0,2339.0,0.7071398033347585,398.5703125,
19.2026.QĐ-UBND_page_14.png,1654.0,2339.0,0.7071398033347585,530.5,
19.2026.QĐ-UBND_page_15.png,1654.0,2339.0,0.7071398033347585,539.1162109375,
19.2026.QĐ-UBND_page_16.png,1654.0,2339.0,0.7071398033347585,561.458984375,
19.2026.QĐ-UBND_page_17.png,1654.0,2339.0,0.7071398033347585,552.10546875,
19.2026.QĐ-UBND_page_18.png,1654.0,2339.0,0.7071398033347585,455.91796875,
19.2026.QĐ-UBND_page_19.png,1654.0,2339.0,0.7071398033347585,404.2177734375,
19.2026.QĐ-UBND_page_2.png,1654.0,2339.0,0.7071398033347585,443.21484375,
19.2026.QĐ-UBND_page_20.png,1654.0,2339.0,0.7071398033347585,320.9521484375,
19.2026.QĐ-UBND_page_21.png,1654.0,2339.0,0.7071398033347585,372.0009765625,
19.2026.QĐ-UBND_page_22.png,1654.0,2339.0,0.7071398033347585,323.9326171875,
19.2026.QĐ-UBND_page_23.png,1654.0,2339.0,0.7071398033347585,284.2060546875,
19.2026.QĐ-UBND_page_24.png,1654.0,2339.0,0.7071398033347585,288.3603515625,
19.2026.QĐ-UBND_page_25.png,1654.0,2339.0,0.7071398033347585,293.34375,
19.2026.QĐ-UBND_page_26.png,1654.0,2339.0,0.7071398033347585,288.21875,
19.2026.QĐ-UBND_page_27.png,1654.0,2339.0,0.7071398033347585,289.41015625,
19.2026.QĐ-UBND_page_28.png,1654.0,2339.0,0.7071398033347585,292.07421875,
19.2026.QĐ-UBND_page_29.png,1654.0,2339.0,0.7071398033347585,289.0,
19.2026.QĐ-UBND_page_3.png,1654.0,2339.0,0.7071398033347585,406.005859375,
19.2026.QĐ-UBND_page_30.png,1654.0,2339.0,0.7071398033347585,278.548828125,
19.2026.QĐ-UBND_page_31.png,1654.0,2339.0,0.7071398033347585,314.7861328125,
19.2026.QĐ-UBND_page_32.png,1654.0,2339.0,0.7071398033347585,271.4990234375,
19.2026.QĐ-UBND_page_33.png,1654.0,2339.0,0.7071398033347585,263.6669921875,
19.2026.QĐ-UBND_page_34.png,1654.0,2339.0,0.7071398033347585,296.138671875,
19.2026.QĐ-UBND_page_35.png,1654.0,2339.0,0.7071398033347585,358.837890625,
19.2026.QĐ-UBND_page_36.png,1654.0,2339.0,0.7071398033347585,233.4267578125,
19.2026.QĐ-UBND_page_37.png,1654.0,2339.0,0.7071398033347585,348.87890625,
19.2026.QĐ-UBND_page_38.png,1654.0,2339.0,0.7071398033347585,323.5947265625,
19.2026.QĐ-UBND_page_39.png,1654.0,2339.0,0.7071398033347585,305.271484375,
19.2026.QĐ-UBND_page_4.png,1654.0,2339.0,0.7071398033347585,433.08203125,
19.2026.QĐ-UBND_page_40.png,1654.0,2339.0,0.7071398033347585,361.9072265625,
19.2026.QĐ-UBND_page_41.png,1654.0,2339.0,0.7071398033347585,362.5087890625,
19.2026.QĐ-UBND_page_42.png,1654.0,2339.0,0.7071398033347585,391.63671875,
19.2026.QĐ-UBND_page_43.png,1654.0,2339.0,0.7071398033347585,457.4716796875,
19.2026.QĐ-UBND_page_44.png,1654.0,2339.0,0.7071398033347585,364.5322265625,
19.2026.QĐ-UBND_page_45.png,1654.0,2339.0,0.7071398033347585,477.4423828125,
19.2026.QĐ-UBND_page_46.png,1654.0,2339.0,0.7071398033347585,437.4404296875,
19.2026.QĐ-UBND_page_47.png,1654.0,2339.0,0.7071398033347585,446.673828125,
19.2026.QĐ-UBND_page_48.png,1654.0,2339.0,0.7071398033347585,461.3916015625,
19.2026.QĐ-UBND_page_49.png,1654.0,2339.0,0.7071398033347585,426.205078125,
19.2026.QĐ-UBND_page_5.png,1654.0,2339.0,0.7071398033347585,413.060546875,
19.2026.QĐ-UBND_page_50.png,1654.0,2339.0,0.7071398033347585,482.9580078125,
19.2026.QĐ-UBND_page_51.png,1654.0,2339.0,0.7071398033347585,350.4091796875,
19.2026.QĐ-UBND_page_52.png,1654.0,2339.0,0.7071398033347585,335.435546875,
19.2026.QĐ-UBND_page_53.png,1654.0,2339.0,0.7071398033347585,322.5517578125,
19.2026.QĐ-UBND_page_54.png,1654.0,2339.0,0.7071398033347585,327.1728515625,
19.2026.QĐ-UBND_page_55.png,1654.0,2339.0,0.7071398033347585,337.1181640625,
19.2026.QĐ-UBND_page_56.png,1654.0,2339.0,0.7071398033347585,400.1064453125,
19.2026.QĐ-UBND_page_57.png,1654.0,2339.0,0.7071398033347585,359.5439453125,
19.2026.QĐ-UBND_page_58.png,1654.0,2339.0,0.7071398033347585,405.35546875,
19.2026.QĐ-UBND_page_59.png,1654.0,2339.0,0.7071398033347585,355.7666015625,
19.2026.QĐ-UBND_page_6.png,1654.0,2339.0,0.7071398033347585,370.1923828125,
19.2026.QĐ-UBND_page_60.png,1654.0,2339.0,0.7071398033347585,407.9130859375,
19.2026.QĐ-UBND_page_61.png,1654.0,2339.0,0.7071398033347585,509.7578125,
19.2026.QĐ-UBND_page_62.png,1654.0,2339.0,0.7071398033347585,480.240234375,
19.2026.QĐ-UBND_page_63.png,1654.0,2339.0,0.7071398033347585,491.50390625,
19.2026.QĐ-UBND_page_64.png,1654.0,2339.0,0.7071398033347585,483.4873046875,
19.2026.QĐ-UBND_page_65.png,1654.0,2339.0,0.7071398033347585,462.212890625,
19.2026.QĐ-UBND_page_66.png,1654.0,2339.0,0.7071398033347585,329.314453125,
19.2026.QĐ-UBND_page_67.png,1654.0,2339.0,0.7071398033347585,342.9384765625,
19.2026.QĐ-UBND_page_68.png,1654.0,2339.0,0.7071398033347585,310.951171875,
19.2026.QĐ-UBND_page_69.png,1654.0,2339.0,0.7071398033347585,317.92578125,
19.2026.QĐ-UBND_page_7.png,1654.0,2339.0,0.7071398033347585,304.685546875,
19.2026.QĐ-UBND_page_70.png,1654.0,2339.0,0.7071398033347585,316.8212890625,
19.2026.QĐ-UBND_page_71.png,1654.0,2339.0,0.7071398033347585,329.8671875,
19.2026.QĐ-UBND_page_72.png,1654.0,2339.0,0.7071398033347585,323.0634765625,
19.2026.QĐ-UBND_page_73.png,1654.0,2339.0,0.7071398033347585,319.45703125,
19.2026.QĐ-UBND_page_74.png,1654.0,2339.0,0.7071398033347585,254.638671875,
19.2026.QĐ-UBND_page_75.png,1654.0,2339.0,0.7071398033347585,220.6376953125,
19.2026.QĐ-UBND_page_76.png,1654.0,2339.0,0.7071398033347585,376.6845703125,
19.2026.QĐ-UBND_page_77.png,1654.0,2339.0,0.7071398033347585,309.921875,
19.2026.QĐ-UBND_page_78.png,1654.0,2339.0,0.7071398033347585,331.3759765625,
19.2026.QĐ-UBND_page_79.png,1654.0,2339.0,0.7071398033347585,322.4833984375,
19.2026.QĐ-UBND_page_8.png,1654.0,2339.0,0.7071398033347585,296.98828125,
19.2026.QĐ-UBND_page_80.png,1654.0,2339.0,0.7071398033347585,265.3271484375,
19.2026.QĐ-UBND_page_81.png,1654.0,2339.0,0.7071398033347585,212.6513671875,
19.2026.QĐ-UBND_page_9.png,1654.0,2339.0,0.7071398033347585,381.5810546875,
19_2026_QD-UBND_22042026-signed_01_page_1.png,1654.0,2339.0,0.7071398033347585,430.755859375,
19_2026_QD-UBND_22042026-signed_01_page_2.png,1654.0,2339.0,0.7071398033347585,398.771484375,
19_2026_QD-UBND_22042026-signed_01_page_3.png,1654.0,2339.0,0.7071398033347585,215.359375,
20.2026.QĐ-UBND_page_1.png,1675.0,2328.0,0.7195017182130584,1974.052734375,
20.2026.QĐ-UBND_page_10.png,1678.0,2328.0,0.7207903780068728,1551.599609375,
20.2026.QĐ-UBND_page_11.png,1673.0,2325.0,0.7195698924731183,1870.080078125,
20.2026.QĐ-UBND_page_12.png,1675.0,2328.0,0.7195017182130584,1757.1103515625,
20.2026.QĐ-UBND_page_13.png,1675.0,2328.0,0.7195017182130584,1666.4453125,
20.2026.QĐ-UBND_page_14.png,1678.0,2328.0,0.7207903780068728,1686.4951171875,
20.2026.QĐ-UBND_page_15.png,1675.0,2325.0,0.7204301075268817,1903.6162109375,
20.2026.QĐ-UBND_page_16.png,1675.0,2331.0,0.7185757185757186,1571.4521484375,
20.2026.QĐ-UBND_page_17.png,1675.0,2331.0,0.7185757185757186,1854.5888671875,
20.2026.QĐ-UBND_page_18.png,1673.0,2331.0,0.7177177177177178,1717.4609375,
20.2026.QĐ-UBND_page_19.png,1678.0,2325.0,0.7217204301075268,1618.52734375,
20.2026.QĐ-UBND_page_2.png,1678.0,2328.0,0.7207903780068728,1901.515625,
20.2026.QĐ-UBND_page_20.png,1678.0,2325.0,0.7217204301075268,1549.087890625,
20.2026.QĐ-UBND_page_21.png,1678.0,2325.0,0.7217204301075268,1654.548828125,
20.2026.QĐ-UBND_page_22.png,1678.0,2325.0,0.7217204301075268,1665.3984375,
20.2026.QĐ-UBND_page_23.png,1675.0,2331.0,0.7185757185757186,1634.2880859375,
20.2026.QĐ-UBND_page_24.png,1678.0,2328.0,0.7207903780068728,1736.5693359375,
20.2026.QĐ-UBND_page_25.png,1678.0,2331.0,0.7198627198627199,1815.416015625,
20.2026.QĐ-UBND_page_26.png,1678.0,2331.0,0.7198627198627199,1648.1103515625,
20.2026.QĐ-UBND_page_27.png,1678.0,2328.0,0.7207903780068728,1803.1708984375,
20.2026.QĐ-UBND_page_28.png,1678.0,2325.0,0.7217204301075268,1778.8193359375,
20.2026.QĐ-UBND_page_29.png,1678.0,2328.0,0.7207903780068728,1696.966796875,
20.2026.QĐ-UBND_page_3.png,1678.0,2328.0,0.7207903780068728,1550.3857421875,
20.2026.QĐ-UBND_page_30.png,1675.0,2328.0,0.7195017182130584,1863.5654296875,
20.2026.QĐ-UBND_page_31.png,1667.0,2325.0,0.716989247311828,1758.5400390625,
20.2026.QĐ-UBND_page_32.png,1670.0,2325.0,0.7182795698924731,1773.1171875,
20.2026.QĐ-UBND_page_33.png,1675.0,2328.0,0.7195017182130584,1345.1416015625,
20.2026.QĐ-UBND_page_4.png,1675.0,2325.0,0.7204301075268817,1812.083984375,
20.2026.QĐ-UBND_page_5.png,1678.0,2325.0,0.7217204301075268,1646.583984375,
20.2026.QĐ-UBND_page_6.png,1673.0,2331.0,0.7177177177177178,1473.9189453125,
20.2026.QĐ-UBND_page_7.png,1675.0,2328.0,0.7195017182130584,1856.353515625,
20.2026.QĐ-UBND_page_8.png,1673.0,2328.0,0.7186426116838488,1820.052734375,
20.2026.QĐ-UBND_page_9.png,1678.0,2325.0,0.7217204301075268,1555.462890625,
2026_122_66.14_2026_NQ-CP_page_1.png,1654.0,2339.0,0.7071398033347585,442.0615234375,
2026_122_66.14_2026_NQ-CP_page_2.png,1654.0,2339.0,0.7071398033347585,446.0625,
2026_122_66.14_2026_NQ-CP_page_3.png,1654.0,2339.0,0.7071398033347585,79.7275390625,
2026_122_66.14_2026_NQ-CP_page_4.png,1654.0,2339.0,0.7071398033347585,142.30859375,
2026_26_66.11_2026_NQ-CP_page_1.png,1654.0,2339.0,0.7071398033347585,324.0888671875,
2026_26_66.11_2026_NQ-CP_page_2.png,1654.0,2339.0,0.7071398033347585,404.7080078125,
2026_26_66.11_2026_NQ-CP_page_3.png,1654.0,2339.0,0.7071398033347585,133.0068359375,
20_2026_QD-UBND_22042026-signed_01_page_1.png,1654.0,2339.0,0.7071398033347585,428.8515625,
20_2026_QD-UBND_22042026-signed_01_page_2.png,1654.0,2339.0,0.7071398033347585,462.900390625,
20_2026_QD-UBND_22042026-signed_01_page_3.png,1654.0,2339.0,0.7071398033347585,432.4755859375,
20_2026_QD-UBND_22042026-signed_01_page_4.png,1654.0,2339.0,0.7071398033347585,325.8896484375,
20_2026_QD-UBND_22042026-signed_01_page_5.png,1654.0,2339.0,0.7071398033347585,161.193359375,
21.2026.QĐ-UBND_page_1.png,1654.0,2338.0,0.7074422583404619,449.5859375,
21.2026.QĐ-UBND_page_2.png,1654.0,2338.0,0.7074422583404619,455.1337890625,
21.2026.QĐ-UBND_page_3.png,1654.0,2338.0,0.7074422583404619,393.7841796875,
21.2026.QĐ-UBND_page_4.png,1654.0,2338.0,0.7074422583404619,424.8720703125,
21.2026.QĐ-UBND_page_5.png,1654.0,2338.0,0.7074422583404619,260.8203125,
21.2026.QĐ-UBND_page_6.png,1654.0,2338.0,0.7074422583404619,16.08203125,
21_2026_QD-UBND_23042026-signed_01_page_1.png,1654.0,2339.0,0.7071398033347585,389.0078125,
21_2026_QD-UBND_23042026-signed_01_page_2.png,1654.0,2339.0,0.7071398033347585,372.171875,
21_2026_TT_BGDDT.signed_page_1.png,1653.0,2331.0,0.7091377091377091,1617.953125,
21_2026_TT_BGDDT.signed_page_10.png,1664.0,2331.0,0.7138567138567139,1330.896484375,
21_2026_TT_BGDDT.signed_page_11.png,1656.0,2328.0,0.711340206185567,1581.0537109375,
